날짜,편입비중_삼성전자,편입비중_삼성바이오로직스,편입비중_SK하이닉스,편입비중_LG화학,편입비중_삼성SDI,지수,설정좌수,환매좌수,총좌수,iNAV,AUM,매매내역_삼성전자,매매내역_삼성바이오로직스,매매내역_SK하이닉스,매매내역_LG화학,매매내역_삼성SDI,주식잔고_삼성전자,주식잔고_삼성바이오로직스,주식잔고_SK하이닉스,주식잔고_LG화학,주식잔고_삼성SDI
2020-09-28,0.7112809413596248,0.03221736413357724,0.11980035006766843,0.07951114554072787,0.057190198898401615,1.1065801904141126,200000,50000,10300000,11065.801904141126,113977759612.6536,20285.0,79.0,2411.0,210.0,226.0,1392958,5424,165510,14476,15483
2020-09-29,0.7058684609823984,0.03220560488896855,0.12105034461254245,0.08243545344479922,0.05844013607129131,1.1150652607884257,200000,100000,10400000,11150.652607884258,115966787121.99628,13524.0,52.0,1606.0,141.0,150.0,1406482,5476,167116,14617,15633
2020-10-05,0.7078887562267785,0.03179060048953352,0.119216451405877,0.08259387033143265,0.05851032154637834,1.1214351534288312,200000,150000,10450000,11214.351534288311,117189973533.31285,6762.0,27.0,804.0,70.0,75.0,1413244,5503,167920,14687,15708
2020-10-06,0.706936739359927,0.03283142857744373,0.11816601353798514,0.08393129562944437,0.05813452289519977,1.1286844400326368,200000,50000,10600000,11286.844400326368,119640550643.4595,20286.0,79.0,2410.0,211.0,226.0,1433530,5582,170330,14898,15934
2020-10-07,0.7085693554550041,0.03282254534403597,0.11722157310004437,0.0835987812475909,0.0577877448533247,1.1432613859549074,100000,50000,10650000,11432.613859549074,121757337604.19763,6762.0,26.0,804.0,70.0,75.0,1440292,5608,171134,14968,16009
2020-10-08,0.7070118545389726,0.032586650334980476,0.11665217651135357,0.08517143196428564,0.05857788665040765,1.1419542736243253,50000,0,10700000,11419.542736243253,122189107277.80281,6762.0,26.0,803.0,71.0,75.0,1447054,5634,171937,15039,16084
2020-10-12,0.7089137486712261,0.03247630050815946,0.11923630971363057,0.08197118690394156,0.05740245420304225,1.1522444321552439,200000,150000,10750000,11522.444321552439,123866276456.68872,6762.0,27.0,804.0,70.0,75.0,1453816,5661,172741,15109,16159
2020-10-13,0.7097313802641058,0.03242620323370871,0.1221325012230049,0.07800062315678555,0.05770929212239505,1.1604444711184971,200000,150000,10800000,11604.444711184971,125328002880.79768,6762.0,26.0,803.0,70.0,75.0,1460578,5687,173544,15179,16234
2020-10-14,0.7139553243014034,0.0318973573012696,0.12049133124741065,0.0765154043638798,0.057140582786036564,1.1535789820079676,200000,100000,10900000,11535.789820079675,125740109038.86845,13524.0,53.0,1607.0,141.0,151.0,1474102,5740,175151,15320,16385
2020-10-15,0.710503626378034,0.03208257254989252,0.1225516477027664,0.0783952899608622,0.05646686340844483,1.142052398498724,150000,150000,10900000,11420.523984987241,124483711436.36093,0.0,0.0,0.0,0.0,0.0,1474102,5740,175151,15320,16385
2020-10-16,0.7117311296408019,0.031625488322045474,0.12123666410672682,0.07956360627140897,0.05584311165901682,1.130582042450664,150000,100000,10950000,11305.82042450664,123798733648.34772,6762.0,26.0,803.0,70.0,75.0,1480864,5766,175954,15390,16460
2020-10-19,0.7149338225758959,0.03145717843296969,0.1227494745516107,0.07615969546275173,0.05469982897677199,1.1349754970655834,50000,50000,10950000,11349.754970655835,124279816928.6814,0.0,0.0,0.0,0.0,0.0,1480864,5766,175954,15390,16460
2020-10-20,0.7172356191169993,0.030910790137920405,0.11922576083163092,0.07601015999657233,0.05661766991687709,1.148303060047037,50000,50000,10950000,11483.030600470369,125739185075.15054,0.0,0.0,0.0,0.0,0.0,1480864,5766,175954,15390,16460
2020-10-21,0.71875312300978,0.03124871823149931,0.1175147610699693,0.07568034550060611,0.05680305218814522,1.1458786471186915,50000,50000,10950000,11458.786471186915,125473711859.49672,0.0,0.0,0.0,0.0,0.0,1480864,5766,175954,15390,16460
2020-10-22,0.7159454416603125,0.03016564374591987,0.11790613652895358,0.0791118980875851,0.05687087997722893,1.1352607484260244,100000,100000,10950000,11352.607484260245,124311051952.64967,0.0,0.0,0.0,0.0,0.0,1480864,5766,175954,15390,16460
2020-10-23,0.7158969285645477,0.029106683968869757,0.11855009870670358,0.08033464048772769,0.05611164827215125,1.1372267609086317,100000,100000,10950000,11372.267609086317,124526330319.49518,0.0,0.0,0.0,0.0,0.0,1480864,5766,175954,15390,16460
2020-10-26,0.7184944276286374,0.028840877551449196,0.11759686473626557,0.07986462808506568,0.05520320199858214,1.1368799650690082,150000,50000,11050000,11368.799650690082,125625236140.1254,13523.0,53.0,1607.0,140.0,150.0,1494387,5819,177561,15530,16610
2020-10-27,0.7169742468490972,0.029299298225595703,0.11767070920108968,0.0787507938971818,0.057304951827035704,1.12797300549132,50000,50000,11050000,11279.7300549132,124641017106.79086,0.0,0.0,0.0,0.0,0.0,1494387,5819,177561,15530,16610
2020-10-28,0.7129621861213009,0.029623428395061786,0.11902959792454884,0.08062783582869484,0.05775695173039358,1.1191456059455078,50000,0,11100000,11191.456059455079,124225162259.95137,6762.0,26.0,804.0,71.0,75.0,1501149,5845,178365,15601,16685
2020-10-29,0.7080886908412468,0.03269082121668362,0.11830947671962005,0.08245709004925875,0.058453921173190745,1.1096590334040697,150000,100000,11150000,11096.590334040697,123726982224.55377,6762.0,26.0,803.0,70.0,75.0,1507911,5871,179168,15671,16760
2020-10-30,0.7076657560554155,0.03281536954999757,0.1186982947789446,0.07939414014935205,0.06142643946629032,1.0816564125467358,150000,100000,11200000,10816.56412546736,121145518205.23442,6762.0,27.0,804.0,70.0,76.0,1514673,5898,179972,15741,16836
2020-11-02,0.7094330778270757,0.03319986393341765,0.11689570658521635,0.08002452004497837,0.06044683160931196,1.094212161110402,50000,0,11250000,10942.121611104021,123098868124.92024,6762.0,26.0,803.0,71.0,75.0,1521435,5924,180775,15812,16911
2020-11-03,0.7076910009227806,0.032376110676204856,0.1164063583779513,0.08205511837484052,0.06147141164822271,1.1236595098669369,50000,0,11300000,11236.595098669368,126973524614.96385,6762.0,26.0,803.0,70.0,75.0,1528197,5950,181578,15882,16986
2020-11-04,0.7042298234141384,0.03395811960744582,0.11900571677410378,0.08132187689993922,0.0614844633043728,1.123420984282352,100000,50000,11350000,11234.209842823519,127508281716.04694,6762.0,27.0,804.0,70.0,75.0,1534959,5977,182382,15952,17061
2020-11-05,0.7015567490724391,0.034968587110891784,0.11902401537377494,0.08185960664776726,0.06259104179512688,1.1623999535012772,50000,50000,11350000,11623.999535012772,131932394722.39496,0.0,0.0,0.0,0.0,0.0,1534959,5977,182382,15952,17061
2020-11-06,0.6958136824120146,0.034619485446597126,0.118717635813537,0.08663362337962213,0.06421557294822912,1.168106891939802,100000,50000,11400000,11681.068919398022,133164185681.13745,6762.0,26.0,803.0,70.0,75.0,1541721,6003,183185,16022,17136
2020-11-09,0.6927510858056327,0.03370131935518763,0.11758857471432527,0.08778337492790879,0.06817564519694565,1.175223196177456,200000,50000,11550000,11752.23196177456,135738279158.49617,20286.0,79.0,2411.0,211.0,226.0,1562007,6082,185596,16233,17362
2020-11-10,0.6952135310281106,0.033421112082295694,0.11869263835497525,0.08425473695560952,0.06841798157900895,1.1710605574835675,200000,100000,11650000,11710.605574835676,136428554946.83562,13524.0,53.0,1607.0,141.0,150.0,1575531,6135,187203,16374,17512
2020-11-11,0.700981627070433,0.03348978349216368,0.11820922347292899,0.0822408792923388,0.06507848667213559,1.1826464108753754,200000,50000,11800000,11826.464108753753,139552276483.29428,20285.0,79.0,2410.0,211.0,225.0,1595816,6214,189613,16585,17737
2020-11-12,0.6988836437521734,0.03320100087074138,0.11993250401824045,0.08239799157072453,0.0655848597881203,1.1803914011525007,100000,50000,11850000,11803.914011525007,139876381036.57132,6762.0,26.0,803.0,70.0,76.0,1602578,6240,190416,16655,17813
2020-11-13,0.7048296966482751,0.03248957619162131,0.11886267776246329,0.08171310671599169,0.06210494268164858,1.212645789206538,150000,100000,11900000,12126.45789206538,144304848915.57803,6762.0,26.0,804.0,70.0,75.0,1609340,6266,191220,16725,17888
2020-11-16,0.7106580665744425,0.03126783607876092,0.12481281793453114,0.0754173590383718,0.05784392037389356,1.261693649502949,200000,200000,11900000,12616.93649502949,150141544290.85092,0.0,0.0,0.0,0.0,0.0,1609340,6266,191220,16725,17888
2020-11-17,0.7068337307558314,0.03204600463850145,0.12540269077127217,0.07670285022752772,0.05901472360686723,1.2570402446816407,150000,100000,11950000,12570.402446816406,150216309239.45605,6762.0,27.0,803.0,70.0,75.0,1616102,6293,192023,16795,17963
2020-11-18,0.7004914300857321,0.033780439321742364,0.12587510546688785,0.07965435874179408,0.06019866638384365,1.2510459409783021,50000,0,12000000,12510.459409783021,150125512917.39627,6762.0,26.0,804.0,71.0,75.0,1622864,6319,192827,16866,18038
2020-11-19,0.6974093147257034,0.03356975191310433,0.12596580446395522,0.08089580112487608,0.06215932777236097,1.2526964686062845,50000,0,12050000,12526.964686062845,150949924467.05728,6762.0,26.0,803.0,70.0,75.0,1629626,6345,193630,16936,18113
2020-11-20,0.6992675983735758,0.03323282566604222,0.12430838747682685,0.08132296051257527,0.06186822797097989,1.2513014689220212,50000,0,12100000,12513.014689220212,151407477739.56458,6762.0,27.0,804.0,70.0,75.0,1636388,6372,194434,17006,18188
2020-11-23,0.7024186458869677,0.03219803803350638,0.12364547003753829,0.08089642815244927,0.06084141788953837,1.2995973588162066,200000,150000,12150000,12995.973588162067,157901079096.16913,6762.0,26.0,803.0,71.0,76.0,1643150,6398,195237,17077,18264
2020-11-24,0.6983590965911983,0.03183801038824464,0.12085176344782012,0.08565888067345484,0.06329224889928206,1.311024938338753,100000,100000,12150000,13110.24938338753,159289530008.1585,0.0,0.0,0.0,0.0,0.0,1643150,6398,195237,17077,18264
2020-11-25,0.6980466531184623,0.032389707709247,0.12104934284957412,0.08583648547880121,0.06267781084391547,1.2903004797666462,150000,100000,12200000,12903.004797666463,157416658531.53085,6762.0,26.0,803.0,70.0,75.0,1649912,6424,196040,17147,18339
2020-11-26,0.6975826493796998,0.03154386477866789,0.1211599520966572,0.0869986284741467,0.06271490527082842,1.318300210330289,50000,0,12250000,13183.00210330289,161491775765.4604,6762.0,27.0,804.0,70.0,75.0,1656674,6451,196844,17217,18414
2020-11-27,0.699078807099034,0.031518816863847304,0.12033297602079787,0.08629035797255961,0.06277904204376117,1.3193478597874042,100000,50000,12300000,13193.478597874042,162279786753.8507,6762.0,26.0,803.0,70.0,75.0,1663436,6477,197647,17287,18489
2020-11-30,0.6980751166663041,0.03165775799907677,0.12124585224510195,0.08701653798631691,0.06200473510320026,1.292185177736198,100000,50000,12350000,12921.851777361979,159584869450.42044,6762.0,26.0,804.0,71.0,75.0,1670198,6503,198451,17358,18564
2020-12-01,0.6969500558746179,0.031370857811232125,0.12275069969100699,0.08642830083410317,0.06250008578903984,1.3156159054762306,50000,50000,12350000,13156.159054762307,162478564326.31448,0.0,0.0,0.0,0.0,0.0,1670198,6503,198451,17358,18564
2020-12-02,0.6924547672394918,0.030291088379522938,0.12903842515303698,0.08708394416593467,0.06113177506201353,1.3573582089891498,150000,100000,12400000,13573.582089891499,168312417914.6546,6762.0,27.0,803.0,70.0,75.0,1676960,6530,199254,17428,18639
2020-12-03,0.6902746073316435,0.03068078630466941,0.13120486479874477,0.08707529860791285,0.06076444295702951,1.3655636861376514,100000,100000,12400000,13655.636861376515,169329897081.0688,0.0,0.0,0.0,0.0,0.0,1676960,6530,199254,17428,18639
2020-12-04,0.6924535292120769,0.030748225598676928,0.13233306847015036,0.08515113560575648,0.05931404111333929,1.3964213735103694,50000,0,12450000,13964.213735103694,173854461002.041,6762.0,26.0,804.0,70.0,76.0,1683722,6556,200058,17498,18715
2020-12-07,0.6952339980287876,0.03229739522408331,0.13371232235211034,0.0808777614031179,0.05787852299190088,1.4180697910797129,100000,50000,12500000,14180.69791079713,177258723884.9641,6762.0,26.0,803.0,70.0,75.0,1690484,6582,200861,17568,18790
2020-12-08,0.6952656584440042,0.030898899080951555,0.13249985850539012,0.08173121725836457,0.05960436671128954,1.3946635665758975,150000,100000,12550000,13946.635665758975,175030277605.27515,6762.0,27.0,804.0,71.0,75.0,1697246,6609,201665,17639,18865
2020-12-09,0.6948049421805869,0.029742107483490394,0.13461438104127327,0.08168836955607438,0.059150199738575035,1.4384097499993835,100000,50000,12600000,14384.097499993835,181239628499.92233,6761.0,26.0,803.0,70.0,75.0,1704007,6635,202468,17709,18940
2020-12-10,0.6968753810963974,0.03012956750263346,0.1323242589357786,0.08116805521061299,0.05950273725457756,1.4147297452022056,200000,150000,12650000,14147.297452022056,178963312768.079,6762.0,26.0,803.0,70.0,75.0,1710769,6661,203271,17779,19015
2020-12-11,0.7000020254092005,0.030095276102183346,0.13087936285909896,0.08008479854071864,0.05893853708879849,1.4180705636929836,100000,100000,12650000,14180.705636929835,179385926307.1624,0.0,0.0,0.0,0.0,0.0,1710769,6661,203271,17779,19015
2020-12-14,0.7017171399975404,0.029712773724223072,0.1321835878617726,0.07836360377846588,0.058022894637998146,1.4223135776609372,100000,50000,12700000,14223.135776609373,180633824362.93906,6762.0,27.0,804.0,71.0,75.0,1717531,6688,204075,17850,19090
2020-12-15,0.7008527192974027,0.029237591276641575,0.13258494680523442,0.07905664993205098,0.058268092688670316,1.4240678368151993,100000,100000,12700000,14240.678368151994,180856615275.53033,0.0,0.0,0.0,0.0,0.0,1717531,6688,204075,17850,19090
2020-12-16,0.6985481545921197,0.029396436342673696,0.13214897704946965,0.08056740572391494,0.05933902629182199,1.4287659473936594,50000,0,12750000,14287.659473936594,182167658292.69156,6762.0,26.0,803.0,70.0,76.0,1724293,6714,204878,17920,19166
2020-12-17,0.6946454867327402,0.029322189361625353,0.13455910821144187,0.08174718868056062,0.059726027013631944,1.4270586916736694,150000,50000,12850000,14270.586916736695,183377041880.06653,13524.0,53.0,1607.0,140.0,150.0,1737817,6767,206485,18060,19316
2020-12-18,0.6956371438133382,0.02941139998494573,0.13417271401892972,0.08061573129396919,0.060163010888817176,1.4191920693146842,100000,50000,12900000,14191.920693146842,183075776941.59427,6762.0,26.0,804.0,71.0,75.0,1744579,6793,207289,18131,19391
2020-12-21,0.697152291173076,0.030247252813854184,0.13162813844000718,0.08089057034531845,0.060081747227744245,1.4161076856814259,150000,100000,12950000,14161.07685681426,183385945295.74466,6762.0,26.0,803.0,70.0,75.0,1751341,6819,208092,18201,19466
2020-12-22,0.7005167554974524,0.02994174029664541,0.12951459263098905,0.0802553589620212,0.059771552612891986,1.395792461716901,150000,150000,12950000,13957.92461716901,180755123792.33868,0.0,0.0,0.0,0.0,0.0,1751341,6819,208092,18201,19466
2020-12-23,0.7019318811790104,0.029096778124041416,0.1309165253467242,0.07956481576886221,0.05848999958136173,1.4238051155357598,50000,0,13000000,14238.051155357598,185094665019.64877,6762.0,27.0,804.0,70.0,75.0,1758103,6846,208896,18271,19541
2020-12-24,0.7096237557093533,0.027870844660839805,0.12788408698488704,0.07754206141931635,0.05707925122560347,1.4826974136746842,100000,100000,13000000,14826.974136746841,192750663777.70892,0.0,0.0,0.0,0.0,0.0,1758103,6846,208896,18271,19541
2020-12-28,0.7145889662345752,0.027570200458223986,0.12460902822846162,0.07681419234492615,0.05641761273381304,1.489427969256801,100000,50000,13050000,14894.27969256801,194370349988.01254,6762.0,26.0,803.0,71.0,76.0,1764865,6872,209699,18342,19617
2020-12-29,0.7093927012488814,0.02866013501472919,0.12487310025256876,0.07655102131972742,0.06052304216409324,1.492712346532763,150000,50000,13150000,14927.12346532763,196291673569.05832,13524.0,53.0,1607.0,140.0,150.0,1778389,6925,211306,18482,19767
2020-12-30,0.7117564332315297,0.027932370287879954,0.12372306887607808,0.07525044698661863,0.06133768061789359,1.539056971217026,150000,150000,13150000,15390.56971217026,202385991715.0389,0.0,0.0,0.0,0.0,0.0,1778389,6925,211306,18482,19767
2021-01-04,0.7042303804098599,0.02706902505867468,0.1270261573415407,0.07839239177100199,0.06328204541892278,1.593912272584018,150000,150000,13150000,15939.12272584018,209599463844.79837,0.0,0.0,0.0,0.0,0.0,1778389,6925,211306,18482,19767
2021-01-05,0.7020116230174147,0.026790890266121983,0.12974146714560741,0.07765497615543672,0.0638010434154192,1.6162879565219768,150000,150000,13150000,16162.879565219768,212541866282.63995,0.0,0.0,0.0,0.0,0.0,1778389,6925,211306,18482,19767
2021-01-06,0.6982818947769097,0.026709281413755205,0.13222580234656175,0.07857501285425979,0.06420800860851353,1.591996521894144,200000,50000,13300000,15919.965218941441,211735537411.92117,20286.0,79.0,2410.0,211.0,225.0,1798675,7004,213716,18693,19992
2021-01-07,0.6920477123621389,0.026311572877537506,0.13341041721919927,0.08346263059794988,0.06476766694317442,1.6200169999127232,100000,50000,13350000,16200.169999127233,216272269488.34854,6762.0,26.0,804.0,70.0,75.0,1805437,7030,214520,18763,20067
2021-01-08,0.6991309663130172,0.025360175453521365,0.1290953532935375,0.08174224307926416,0.06467126186065981,1.7177323941048142,200000,200000,13350000,17177.32394104814,229317274612.99268,0.0,0.0,0.0,0.0,0.0,1805437,7030,214520,18763,20067
2021-01-11,0.7079236251948294,0.025327759460489013,0.12293699857606777,0.08068838907717106,0.06312322769144271,1.7384254247427244,100000,50000,13400000,17384.254247427245,232949006915.5251,6761.0,26.0,803.0,70.0,76.0,1812198,7056,215323,18833,20143
2021-01-12,0.7114000907722141,0.024718412962660814,0.12035423592331469,0.07850481248063226,0.06502244786117815,1.7223260097522326,150000,150000,13400000,17223.260097522325,230791685306.79916,0.0,0.0,0.0,0.0,0.0,1812198,7056,215323,18833,20143
2021-01-13,0.7036899216446707,0.02505810603609208,0.12397281999230021,0.08153130203072445,0.06574785029621258,1.7239004806010703,150000,100000,13450000,17239.004806010704,231864614640.84396,6762.0,27.0,804.0,71.0,75.0,1818960,7083,216127,18904,20218
2021-01-14,0.7053642158571625,0.024694059029816858,0.12193192866300831,0.08254254291180878,0.06546725353820364,1.719808528482299,200000,100000,13550000,17198.08528482299,233034055609.35153,13524.0,52.0,1607.0,140.0,150.0,1832484,7135,217734,19044,20368
2021-01-15,0.7062025453306519,0.024830402342459732,0.12157457004728435,0.08165161669042267,0.0657408655891814,1.685211725943523,150000,50000,13650000,16852.117259435232,230031400591.29092,13524.0,53.0,1606.0,141.0,150.0,1846008,7188,219340,19185,20518
2021-01-18,0.7004812236940461,0.024991095987763282,0.12729369009413435,0.08256388052047968,0.0646701097035766,1.64105639504209,150000,100000,13700000,16410.5639504209,224824726120.76633,6762.0,26.0,804.0,70.0,76.0,1852770,7214,220144,19255,20594
2021-01-19,0.7012322634329737,0.024690905062442595,0.12497959121945683,0.08351669221999579,0.06558054806513101,1.6778705128001006,150000,50000,13800000,16778.705128001006,231546130766.41388,13524.0,53.0,1607.0,141.0,150.0,1866294,7267,221751,19396,20744
2021-01-20,0.700806756451064,0.024588406971298635,0.12461727723876444,0.08352515403043212,0.06646240530844078,1.6827487765372728,150000,50000,13900000,16827.487765372727,233902079938.6809,13524.0,52.0,1607.0,140.0,150.0,1879818,7319,223358,19536,20894
2021-01-21,0.7029044563923613,0.024440763067335287,0.12466142653688522,0.08192431577008909,0.06606903823332912,1.6950428848920533,200000,50000,14050000,16950.428848920532,238153525327.33347,20286.0,79.0,2410.0,211.0,226.0,1900104,7398,225768,19747,21120
2021-01-22,0.6996600568187711,0.024630256683346494,0.12307119985762169,0.08167844508177663,0.0709600415584841,1.6777750157795512,200000,50000,14200000,16777.75015779551,238244052240.69626,20285.0,79.0,2410.0,211.0,225.0,1920389,7477,228178,19958,21345
2021-01-25,0.7008969864328222,0.023835537346342424,0.1257582234509635,0.08066541239501471,0.0688438403748572,1.7249813534189342,100000,50000,14250000,17249.813534189343,245809842862.19815,6762.0,27.0,804.0,70.0,75.0,1927151,7504,228982,20028,21420
2021-01-26,0.7002079521155244,0.024926639654737515,0.12378944125004746,0.08015798707951942,0.07091797990017114,1.6745307905208913,150000,100000,14300000,16745.307905208912,239457903044.48746,6762.0,26.0,803.0,70.0,76.0,1933913,7530,229785,20098,21496
2021-01-27,0.6984898295410591,0.026660940494954308,0.12458776673551486,0.07869910408787988,0.07156235914059184,1.6573519992655017,200000,200000,14300000,16573.519992655016,237001335894.96674,0.0,0.0,0.0,0.0,0.0,1933913,7530,229785,20098,21496
2021-01-28,0.6985848192240367,0.02691651146920435,0.12197891008330011,0.08136394811347111,0.07115581110998775,1.6203446251666302,100000,50000,14350000,16203.446251666302,232519453711.41144,6762.0,26.0,804.0,71.0,75.0,1940675,7556,230589,20169,21571
2021-01-29,0.699085999173551,0.026017836668042846,0.12409057357158366,0.0812496647499903,0.06955592583683226,1.5862963562832935,100000,50000,14400000,15862.963562832934,228426675304.79425,6762.0,27.0,803.0,70.0,75.0,1947437,7583,231392,20239,21646
2021-02-01,0.6966871018338029,0.02626222432382164,0.1246681865228622,0.08287409008685677,0.0695083972326565,1.6111701265994718,50000,0,14450000,16111.701265994718,232814083293.62366,6762.0,26.0,804.0,70.0,75.0,1954199,7609,232196,20309,21721
2021-02-02,0.6951474704412961,0.026181583421084047,0.12722246430508982,0.08260328206212808,0.06884519977040197,1.6419751442365966,200000,100000,14550000,16419.751442365967,238907383486.4248,13524.0,53.0,1606.0,141.0,150.0,1967723,7662,233802,20450,21871
2021-02-03,0.6932761872244653,0.026017848933868777,0.1265800385745154,0.08508184487171577,0.06904408039543479,1.6503085836437925,150000,50000,14650000,16503.085836437924,241770207503.81558,13524.0,52.0,1607.0,140.0,151.0,1981247,7714,235409,20590,22022
2021-02-04,0.692246878096625,0.02625299682369796,0.12462438308518023,0.0872052330850865,0.06967050890941034,1.6117364266162777,100000,50000,14700000,16117.364266162776,236925254712.5928,6762.0,27.0,804.0,71.0,75.0,1988009,7741,236213,20661,22097
2021-02-05,0.6896690446762804,0.025810221447342897,0.1251268160929658,0.08824352790645697,0.07115038987695393,1.6373699692638735,200000,50000,14850000,16373.699692638735,243149440435.6852,20286.0,79.0,2410.0,210.0,225.0,2008295,7820,238623,20871,22322
2021-02-08,0.6928547866678335,0.025828624570558352,0.12398241556389385,0.0858884596115385,0.07144571358617574,1.6200818232925396,50000,0,14900000,16200.818232925396,241392191670.5884,6762.0,26.0,804.0,71.0,75.0,2015057,7846,239427,20942,22397
2021-02-09,0.692679193028388,0.025851302348946087,0.12489823747168517,0.0846983525374787,0.07187291461350204,1.6146353109277178,150000,50000,15000000,16146.35310927718,242195296639.15768,13523.0,53.0,1606.0,140.0,151.0,2028580,7899,241033,21082,22548
2021-02-10,0.689617209023025,0.02598639746583899,0.1265244412528018,0.08431884612950444,0.07355310612882972,1.6002327227932862,100000,50000,15050000,16002.327227932861,240835024780.38956,6762.0,26.0,804.0,71.0,75.0,2035342,7925,241837,21153,22623
2021-02-15,0.689036638671059,0.025194248800204114,0.1283482957930404,0.08419783191917282,0.07322298481652363,1.6526118199911,100000,50000,15100000,16526.118199911,249544384818.65613,6762.0,26.0,803.0,70.0,75.0,2042104,7951,242640,21223,22698
2021-02-16,0.691386831308722,0.024946394487324813,0.12820803459749697,0.08277282121210743,0.07268591839434874,1.660686539678857,200000,200000,15100000,16606.86539678857,250763667491.5074,0.0,0.0,0.0,0.0,0.0,2042104,7951,242640,21223,22698
2021-02-17,0.6900835130060899,0.025088930972020005,0.1281172561329121,0.0824946440727257,0.07421565581625218,1.630507321830019,50000,0,15150000,16305.07321830019,247021859257.24786,6762.0,27.0,804.0,70.0,75.0,2048866,7978,243444,21293,22773
2021-02-18,0.6921647485276332,0.02540442123411735,0.12621844238109897,0.08227490742231901,0.07393748043483145,1.604112262093559,100000,50000,15200000,16041.12262093559,243825063838.22098,6762.0,26.0,803.0,70.0,75.0,2055628,8004,244247,21363,22848
2021-02-19,0.6895216559368097,0.025475475231982916,0.13191842438974324,0.08163811656238948,0.07144632787907465,1.6200678938886186,150000,150000,15200000,16200.678938886185,246250319871.07,0.0,0.0,0.0,0.0,0.0,2055628,8004,244247,21363,22848
2021-02-22,0.6898598769346995,0.02519212672209287,0.13611552783484038,0.07989507939570527,0.06893738911266198,1.6114320965092455,50000,0,15250000,16114.320965092455,245743394717.65994,6762.0,26.0,804.0,71.0,76.0,2062390,8030,245051,21434,22924
2021-02-23,0.6921538002861538,0.024687861007134364,0.13890711132925335,0.077636780241375,0.06661444713608346,1.6021837527428129,100000,50000,15300000,16021.837527428128,245134114169.65036,6762.0,27.0,803.0,70.0,75.0,2069152,8057,245854,21504,22999
2021-02-24,0.697230129331277,0.0244435298800581,0.1374001330096496,0.07599696255633284,0.06492924522268245,1.5905187205281646,100000,50000,15350000,15905.187205281645,244144623601.07324,6762.0,26.0,804.0,70.0,75.0,2075914,8083,246658,21574,23074
2021-02-25,0.6934848272503629,0.024247728912486367,0.14344992887879257,0.07519923611787001,0.06361827884048821,1.663463003476483,50000,0,15400000,16634.63003476483,256173302535.37836,6762.0,26.0,803.0,70.0,75.0,2082676,8109,247461,21644,23149
2021-02-26,0.6972181398985781,0.024392543355183573,0.14208790809589564,0.07298796296800847,0.0633134456823343,1.6002445229007212,150000,100000,15450000,16002.445229007211,247237778788.1614,6762.0,27.0,804.0,71.0,75.0,2089438,8136,248265,21715,23224
2021-03-02,0.6936025963711061,0.024042552174105624,0.1424486149929381,0.07682766370848158,0.06307857275336856,1.6300339354026039,150000,100000,15500000,16300.339354026039,252655259987.4036,6762.0,26.0,803.0,70.0,75.0,2096200,8162,249068,21785,23299
2021-03-03,0.6932232538477998,0.02416907423810332,0.14414418347376545,0.07461885471215625,0.06384463372817513,1.6387293885489307,50000,0,15550000,16387.293885489307,254822419919.35873,6762.0,26.0,803.0,70.0,76.0,2102962,8188,249871,21855,23375
2021-03-04,0.6943220308871574,0.024255865317344232,0.14217002164702278,0.07575046992625313,0.06350161222222245,1.6049715733943428,200000,50000,15700000,16049.715733943429,251980537022.91183,20286.0,79.0,2411.0,211.0,225.0,2123248,8267,252282,22066,23600
2021-03-05,0.6936746854704079,0.023378830357575226,0.14054864909212386,0.07938100796804387,0.06301682711184917,1.6006205556559074,200000,50000,15850000,16006.205556559074,253698358071.46133,20285.0,79.0,2410.0,211.0,226.0,2143533,8346,254692,22277,23826
2021-03-08,0.6993420305784351,0.02284368170268068,0.1373096386421176,0.07888624324613351,0.061618405830633036,1.585715607998615,200000,150000,15900000,15857.156079986149,252128781671.7798,6762.0,27.0,804.0,70.0,75.0,2150295,8373,255496,22347,23901
2021-03-09,0.7000329045247098,0.02273695455345191,0.1394802290405046,0.0769542643181134,0.06079564756322026,1.5725592931358285,100000,50000,15950000,15725.592931358286,250823207255.16464,6762.0,26.0,803.0,71.0,75.0,2157057,8399,256299,22418,23976
2021-03-10,0.6994127297669401,0.022790656169687607,0.13662261796339162,0.0800567959792575,0.061117200120723095,1.5642856735731874,150000,150000,15950000,15642.856735731873,249503564934.92337,0.0,0.0,0.0,0.0,0.0,2157057,8399,256299,22418,23976
2021-03-11,0.6924217350356145,0.02323508124626789,0.137455891166981,0.08240582690540652,0.06448146564573007,1.6015637827438076,150000,100000,16000000,16015.637827438077,256250205239.00922,6762.0,26.0,803.0,70.0,75.0,2163819,8425,257102,22488,24051
2021-03-12,0.6913634678619347,0.02387514620781506,0.13889610828751026,0.08191879867672337,0.06394647896601663,1.6196642193952069,50000,50000,16000000,16196.64219395207,259146275103.23312,0.0,0.0,0.0,0.0,0.0,2163819,8425,257102,22488,24051
2021-03-15,0.690225534386278,0.023867471519923276,0.13685362972515747,0.08471305312546946,0.06434031124317176,1.6027410513470546,50000,0,16050000,16027.410513470546,257239938741.20227,6762.0,27.0,804.0,70.0,75.0,2170581,8452,257906,22558,24126
