code,country,rdate,cliaa
AUS,Australia,2018-07-01,100.5899
AUS,Australia,2018-08-01,100.5399
AUS,Australia,2018-09-01,100.4758
AUS,Australia,2018-10-01,100.4075
AUS,Australia,2018-11-01,100.3451
AUS,Australia,2018-12-01,100.2963
AUS,Australia,2019-01-01,100.2637
AUS,Australia,2019-02-01,100.2479
AUS,Australia,2019-03-01,100.2493
AUS,Australia,2019-04-01,100.2688
AUS,Australia,2019-05-01,100.3069
AUS,Australia,2019-06-01,100.3618
AUS,Australia,2019-07-01,100.4258
AUS,Australia,2019-08-01,100.4894
AUS,Australia,2019-09-01,100.5447
AUS,Australia,2019-10-01,100.588
AUS,Australia,2019-11-01,100.6169
AUS,Australia,2019-12-01,100.6277
AUS,Australia,2020-01-01,100.6131
AUS,Australia,2020-02-01,100.5638
AUS,Australia,2020-03-01,98.20279
AUS,Australia,2020-04-01,94.34701
AUS,Australia,2020-05-01,92.43892
AUS,Australia,2020-06-01,93.27298
AUS,Australia,2020-07-01,94.0729
AUS,Australia,2020-08-01,94.84917
AUS,Australia,2020-09-01,96.10897
AUS,Australia,2020-10-01,97.40781
AUS,Australia,2020-11-01,98.62925
AUS,Australia,2020-12-01,98.81036
AUS,Australia,2021-01-01,98.87006
AUS,Australia,2021-02-01,98.94172
AUS,Australia,2021-03-01,98.96606
AUS,Australia,2021-04-01,98.91447
AUS,Australia,2021-05-01,98.78957
AUS,Australia,2021-06-01,98.63108
AUS,Australia,2021-07-01,98.52649
AUS,Australia,2021-08-01,98.56731
AUS,Australia,2021-09-01,98.80206
AUS,Australia,2021-10-01,99.17799
AUS,Australia,2021-11-01,99.60155
AUS,Australia,2021-12-01,99.98808
AUS,Australia,2022-01-01,100.3088
AUS,Australia,2022-02-01,100.5688
AUS,Australia,2022-03-01,100.7898
AUS,Australia,2022-04-01,100.9956
AUS,Australia,2022-05-01,101.2062
AUT,Austria,1999-08-01,100.8916
AUT,Austria,1999-09-01,100.9809
AUT,Austria,1999-10-01,101.0239
AUT,Austria,1999-11-01,101.0442
AUT,Austria,1999-12-01,101.0632
AUT,Austria,2000-01-01,101.09
AUT,Austria,2000-02-01,101.1259
AUT,Austria,2000-03-01,101.1687
AUT,Austria,2000-04-01,101.2164
AUT,Austria,2000-05-01,101.2684
AUT,Austria,2000-06-01,101.3256
AUT,Austria,2000-07-01,101.3911
AUT,Austria,2000-08-01,101.465
AUT,Austria,2000-09-01,101.5382
AUT,Austria,2000-10-01,101.5864
AUT,Austria,2000-11-01,101.5812
AUT,Austria,2000-12-01,101.5036
AUT,Austria,2001-01-01,101.3606
AUT,Austria,2001-02-01,101.1716
AUT,Austria,2001-03-01,100.9581
AUT,Austria,2001-04-01,100.7384
AUT,Austria,2001-05-01,100.5276
AUT,Austria,2001-06-01,100.3377
AUT,Austria,2001-07-01,100.1784
AUT,Austria,2001-08-01,100.0581
AUT,Austria,2001-09-01,99.98338
AUT,Austria,2001-10-01,99.95596
AUT,Austria,2001-11-01,99.97381
AUT,Austria,2001-12-01,100.0292
AUT,Austria,2002-01-01,100.1037
AUT,Austria,2002-02-01,100.175
AUT,Austria,2002-03-01,100.2232
AUT,Austria,2002-04-01,100.2369
AUT,Austria,2002-05-01,100.2099
AUT,Austria,2002-06-01,100.1396
AUT,Austria,2002-07-01,100.0294
AUT,Austria,2002-08-01,99.88679
AUT,Austria,2002-09-01,99.72427
AUT,Austria,2002-10-01,99.56284
AUT,Austria,2002-11-01,99.42336
AUT,Austria,2002-12-01,99.31779
AUT,Austria,2003-01-01,99.2391
AUT,Austria,2003-02-01,99.17204
AUT,Austria,2003-03-01,99.102
AUT,Austria,2003-04-01,99.02271
AUT,Austria,2003-05-01,98.93351
AUT,Austria,2003-06-01,98.83712
AUT,Austria,2003-07-01,98.73805
AUT,Austria,2003-08-01,98.64306
AUT,Austria,2003-09-01,98.56157
AUT,Austria,2003-10-01,98.50591
AUT,Austria,2003-11-01,98.48816
AUT,Austria,2003-12-01,98.51521
AUT,Austria,2004-01-01,98.58092
AUT,Austria,2004-02-01,98.67429
AUT,Austria,2004-03-01,98.78474
AUT,Austria,2004-04-01,98.90518
AUT,Austria,2004-05-01,99.02917
AUT,Austria,2004-06-01,99.14702
AUT,Austria,2004-07-01,99.24175
AUT,Austria,2004-08-01,99.29477
AUT,Austria,2004-09-01,99.29311
AUT,Austria,2004-10-01,99.23969
AUT,Austria,2004-11-01,99.14761
AUT,Austria,2004-12-01,99.03826
AUT,Austria,2005-01-01,98.94203
AUT,Austria,2005-02-01,98.88807
AUT,Austria,2005-03-01,98.89319
AUT,Austria,2005-04-01,98.94778
AUT,Austria,2005-05-01,99.03164
AUT,Austria,2005-06-01,99.12617
AUT,Austria,2005-07-01,99.22435
AUT,Austria,2005-08-01,99.32629
AUT,Austria,2005-09-01,99.43448
AUT,Austria,2005-10-01,99.54875
AUT,Austria,2005-11-01,99.66607
AUT,Austria,2005-12-01,99.77982
AUT,Austria,2006-01-01,99.87896
AUT,Austria,2006-02-01,99.95444
AUT,Austria,2006-03-01,100.0066
AUT,Austria,2006-04-01,100.0546
AUT,Austria,2006-05-01,100.1229
AUT,Austria,2006-06-01,100.2292
AUT,Austria,2006-07-01,100.3704
AUT,Austria,2006-08-01,100.534
AUT,Austria,2006-09-01,100.7081
AUT,Austria,2006-10-01,100.8887
AUT,Austria,2006-11-01,101.0763
AUT,Austria,2006-12-01,101.2706
AUT,Austria,2007-01-01,101.4664
AUT,Austria,2007-02-01,101.6551
AUT,Austria,2007-03-01,101.8271
AUT,Austria,2007-04-01,101.9743
AUT,Austria,2007-05-01,102.0921
AUT,Austria,2007-06-01,102.1827
AUT,Austria,2007-07-01,102.2612
AUT,Austria,2007-08-01,102.3466
AUT,Austria,2007-09-01,102.455
AUT,Austria,2007-10-01,102.5912
AUT,Austria,2007-11-01,102.7528
AUT,Austria,2007-12-01,102.9319
AUT,Austria,2008-01-01,103.1157
AUT,Austria,2008-02-01,103.2856
AUT,Austria,2008-03-01,103.4158
AUT,Austria,2008-04-01,103.4736
AUT,Austria,2008-05-01,103.4228
AUT,Austria,2008-06-01,103.2322
AUT,Austria,2008-07-01,102.8918
AUT,Austria,2008-08-01,102.4051
AUT,Austria,2008-09-01,101.7898
AUT,Austria,2008-10-01,101.091
AUT,Austria,2008-11-01,100.3626
AUT,Austria,2008-12-01,99.65536
AUT,Austria,2009-01-01,99.00858
AUT,Austria,2009-02-01,98.45317
AUT,Austria,2009-03-01,98.01093
AUT,Austria,2009-04-01,97.68735
AUT,Austria,2009-05-01,97.48041
AUT,Austria,2009-06-01,97.38058
AUT,Austria,2009-07-01,97.36253
AUT,Austria,2009-08-01,97.39646
AUT,Austria,2009-09-01,97.4537
AUT,Austria,2009-10-01,97.50848
AUT,Austria,2009-11-01,97.54468
AUT,Austria,2009-12-01,97.56287
AUT,Austria,2010-01-01,97.58848
AUT,Austria,2010-02-01,97.65541
AUT,Austria,2010-03-01,97.78902
AUT,Austria,2010-04-01,97.98607
AUT,Austria,2010-05-01,98.23024
AUT,Austria,2010-06-01,98.50291
AUT,Austria,2010-07-01,98.79053
AUT,Austria,2010-08-01,99.0835
AUT,Austria,2010-09-01,99.37367
AUT,Austria,2010-10-01,99.6517
AUT,Austria,2010-11-01,99.90788
AUT,Austria,2010-12-01,100.1341
AUT,Austria,2011-01-01,100.3272
AUT,Austria,2011-02-01,100.4863
AUT,Austria,2011-03-01,100.6129
AUT,Austria,2011-04-01,100.7128
AUT,Austria,2011-05-01,100.7922
AUT,Austria,2011-06-01,100.8555
AUT,Austria,2011-07-01,100.9045
AUT,Austria,2011-08-01,100.9404
AUT,Austria,2011-09-01,100.967
AUT,Austria,2011-10-01,100.9944
AUT,Austria,2011-11-01,101.0316
AUT,Austria,2011-12-01,101.0778
AUT,Austria,2012-01-01,101.1143
AUT,Austria,2012-02-01,101.1163
AUT,Austria,2012-03-01,101.066
AUT,Austria,2012-04-01,100.9678
AUT,Austria,2012-05-01,100.8365
AUT,Austria,2012-06-01,100.6891
AUT,Austria,2012-07-01,100.5381
AUT,Austria,2012-08-01,100.3921
AUT,Austria,2012-09-01,100.2556
AUT,Austria,2012-10-01,100.1294
AUT,Austria,2012-11-01,100.0128
AUT,Austria,2012-12-01,99.90575
AUT,Austria,2013-01-01,99.81003
AUT,Austria,2013-02-01,99.72924
AUT,Austria,2013-03-01,99.66801
AUT,Austria,2013-04-01,99.62997
AUT,Austria,2013-05-01,99.61761
AUT,Austria,2013-06-01,99.63027
AUT,Austria,2013-07-01,99.66026
AUT,Austria,2013-08-01,99.69669
AUT,Austria,2013-09-01,99.72794
AUT,Austria,2013-10-01,99.74364
AUT,Austria,2013-11-01,99.73689
AUT,Austria,2013-12-01,99.70748
AUT,Austria,2014-01-01,99.6667
AUT,Austria,2014-02-01,99.62867
AUT,Austria,2014-03-01,99.60247
AUT,Austria,2014-04-01,99.58402
AUT,Austria,2014-05-01,99.56347
AUT,Austria,2014-06-01,99.53189
AUT,Austria,2014-07-01,99.48807
AUT,Austria,2014-08-01,99.43501
AUT,Austria,2014-09-01,99.37723
AUT,Austria,2014-10-01,99.31872
AUT,Austria,2014-11-01,99.26271
AUT,Austria,2014-12-01,99.21157
AUT,Austria,2015-01-01,99.16624
AUT,Austria,2015-02-01,99.12791
AUT,Austria,2015-03-01,99.09916
AUT,Austria,2015-04-01,99.08434
AUT,Austria,2015-05-01,99.08734
AUT,Austria,2015-06-01,99.10824
AUT,Austria,2015-07-01,99.13844
AUT,Austria,2015-08-01,99.16757
AUT,Austria,2015-09-01,99.18958
AUT,Austria,2015-10-01,99.20868
AUT,Austria,2015-11-01,99.23292
AUT,Austria,2015-12-01,99.26778
AUT,Austria,2016-01-01,99.30928
AUT,Austria,2016-02-01,99.35
AUT,Austria,2016-03-01,99.3844
AUT,Austria,2016-04-01,99.41418
AUT,Austria,2016-05-01,99.44515
AUT,Austria,2016-06-01,99.48436
AUT,Austria,2016-07-01,99.53704
AUT,Austria,2016-08-01,99.60567
AUT,Austria,2016-09-01,99.68786
AUT,Austria,2016-10-01,99.77321
AUT,Austria,2016-11-01,99.84981
AUT,Austria,2016-12-01,99.91061
AUT,Austria,2017-01-01,99.96033
AUT,Austria,2017-02-01,100.0087
AUT,Austria,2017-03-01,100.0646
AUT,Austria,2017-04-01,100.13
AUT,Austria,2017-05-01,100.2033
AUT,Austria,2017-06-01,100.2818
AUT,Austria,2017-07-01,100.3632
AUT,Austria,2017-08-01,100.4462
AUT,Austria,2017-09-01,100.5295
AUT,Austria,2017-10-01,100.6124
AUT,Austria,2017-11-01,100.6933
AUT,Austria,2017-12-01,100.7688
AUT,Austria,2018-01-01,100.8336
AUT,Austria,2018-02-01,100.8827
AUT,Austria,2018-03-01,100.9155
AUT,Austria,2018-04-01,100.9402
AUT,Austria,2018-05-01,100.9702
AUT,Austria,2018-06-01,101.0199
AUT,Austria,2018-07-01,101.1019
AUT,Austria,2018-08-01,101.2229
AUT,Austria,2018-09-01,101.3792
AUT,Austria,2018-10-01,101.5477
AUT,Austria,2018-11-01,101.6987
AUT,Austria,2018-12-01,101.8066
AUT,Austria,2019-01-01,101.8627
AUT,Austria,2019-02-01,101.8685
AUT,Austria,2019-03-01,101.8325
AUT,Austria,2019-04-01,101.7712
AUT,Austria,2019-05-01,101.6976
AUT,Austria,2019-06-01,101.6126
AUT,Austria,2019-07-01,101.4975
AUT,Austria,2019-08-01,101.3222
AUT,Austria,2019-09-01,101.0572
AUT,Austria,2019-10-01,100.6887
AUT,Austria,2019-11-01,100.2202
AUT,Austria,2019-12-01,99.6805
AUT,Austria,2020-01-01,99.1392
AUT,Austria,2020-02-01,98.67618
AUT,Austria,2020-03-01,94.59003
AUT,Austria,2020-04-01,90.60207
AUT,Austria,2020-05-01,86.69539
AUT,Austria,2020-06-01,89.80504
AUT,Austria,2020-07-01,92.97269
AUT,Austria,2020-08-01,96.18262
AUT,Austria,2020-09-01,95.48328
AUT,Austria,2020-10-01,94.80009
AUT,Austria,2020-11-01,94.12031
AUT,Austria,2020-12-01,93.72925
AUT,Austria,2021-01-01,93.32088
AUT,Austria,2021-02-01,92.88699
AUT,Austria,2021-03-01,94.15224
AUT,Austria,2021-04-01,95.38673
AUT,Austria,2021-05-01,96.5835
AUT,Austria,2021-06-01,97.74033
AUT,Austria,2021-07-01,98.82528
AUT,Austria,2021-08-01,99.83944
AUT,Austria,2021-09-01,99.67452
AUT,Austria,2021-10-01,99.51903
AUT,Austria,2021-11-01,99.43814
AUT,Austria,2021-12-01,99.48278
AUT,Austria,2022-01-01,99.65887
AUT,Austria,2022-02-01,99.94939
AUT,Austria,2022-03-01,100.3265
AUT,Austria,2022-04-01,100.755
AUT,Austria,2022-05-01,101.2043
BEL,Belgium,1999-08-01,100.7197
BEL,Belgium,1999-09-01,100.9202
BEL,Belgium,1999-10-01,101.0873
BEL,Belgium,1999-11-01,101.2173
BEL,Belgium,1999-12-01,101.3097
BEL,Belgium,2000-01-01,101.3711
BEL,Belgium,2000-02-01,101.4097
BEL,Belgium,2000-03-01,101.433
BEL,Belgium,2000-04-01,101.4465
BEL,Belgium,2000-05-01,101.4546
BEL,Belgium,2000-06-01,101.4614
BEL,Belgium,2000-07-01,101.4725
BEL,Belgium,2000-08-01,101.4915
BEL,Belgium,2000-09-01,101.5147
BEL,Belgium,2000-10-01,101.527
BEL,Belgium,2000-11-01,101.5089
BEL,Belgium,2000-12-01,101.4454
BEL,Belgium,2001-01-01,101.336
BEL,Belgium,2001-02-01,101.1867
BEL,Belgium,2001-03-01,101.0051
BEL,Belgium,2001-04-01,100.7986
BEL,Belgium,2001-05-01,100.5737
BEL,Belgium,2001-06-01,100.3379
BEL,Belgium,2001-07-01,100.1024
BEL,Belgium,2001-08-01,99.88122
BEL,Belgium,2001-09-01,99.68974
BEL,Belgium,2001-10-01,99.54311
BEL,Belgium,2001-11-01,99.45434
BEL,Belgium,2001-12-01,99.42943
BEL,Belgium,2002-01-01,99.45842
BEL,Belgium,2002-02-01,99.52452
BEL,Belgium,2002-03-01,99.60938
BEL,Belgium,2002-04-01,99.69564
BEL,Belgium,2002-05-01,99.7682
BEL,Belgium,2002-06-01,99.81547
BEL,Belgium,2002-07-01,99.83142
BEL,Belgium,2002-08-01,99.81214
BEL,Belgium,2002-09-01,99.75437
BEL,Belgium,2002-10-01,99.65671
BEL,Belgium,2002-11-01,99.51965
BEL,Belgium,2002-12-01,99.34846
BEL,Belgium,2003-01-01,99.15887
BEL,Belgium,2003-02-01,98.96986
BEL,Belgium,2003-03-01,98.79804
BEL,Belgium,2003-04-01,98.65192
BEL,Belgium,2003-05-01,98.53631
BEL,Belgium,2003-06-01,98.45477
BEL,Belgium,2003-07-01,98.4099
BEL,Belgium,2003-08-01,98.4056
BEL,Belgium,2003-09-01,98.44679
BEL,Belgium,2003-10-01,98.53603
BEL,Belgium,2003-11-01,98.67369
BEL,Belgium,2003-12-01,98.85445
BEL,Belgium,2004-01-01,99.06029
BEL,Belgium,2004-02-01,99.26917
BEL,Belgium,2004-03-01,99.46198
BEL,Belgium,2004-04-01,99.62909
BEL,Belgium,2004-05-01,99.76578
BEL,Belgium,2004-06-01,99.86938
BEL,Belgium,2004-07-01,99.93851
BEL,Belgium,2004-08-01,99.97263
BEL,Belgium,2004-09-01,99.97412
BEL,Belgium,2004-10-01,99.95271
BEL,Belgium,2004-11-01,99.92009
BEL,Belgium,2004-12-01,99.88621
BEL,Belgium,2005-01-01,99.85634
BEL,Belgium,2005-02-01,99.83237
BEL,Belgium,2005-03-01,99.81388
BEL,Belgium,2005-04-01,99.79868
BEL,Belgium,2005-05-01,99.78488
BEL,Belgium,2005-06-01,99.77275
BEL,Belgium,2005-07-01,99.76645
BEL,Belgium,2005-08-01,99.77091
BEL,Belgium,2005-09-01,99.78848
BEL,Belgium,2005-10-01,99.81469
BEL,Belgium,2005-11-01,99.84214
BEL,Belgium,2005-12-01,99.86385
BEL,Belgium,2006-01-01,99.87645
BEL,Belgium,2006-02-01,99.88053
BEL,Belgium,2006-03-01,99.88158
BEL,Belgium,2006-04-01,99.89175
BEL,Belgium,2006-05-01,99.9257
BEL,Belgium,2006-06-01,99.99612
BEL,Belgium,2006-07-01,100.1074
BEL,Belgium,2006-08-01,100.2599
BEL,Belgium,2006-09-01,100.4505
BEL,Belgium,2006-10-01,100.6712
BEL,Belgium,2006-11-01,100.9111
BEL,Belgium,2006-12-01,101.1558
BEL,Belgium,2007-01-01,101.3865
BEL,Belgium,2007-02-01,101.5853
BEL,Belgium,2007-03-01,101.7417
BEL,Belgium,2007-04-01,101.8624
BEL,Belgium,2007-05-01,101.9602
BEL,Belgium,2007-06-01,102.0467
BEL,Belgium,2007-07-01,102.1257
BEL,Belgium,2007-08-01,102.1963
BEL,Belgium,2007-09-01,102.2567
BEL,Belgium,2007-10-01,102.3079
BEL,Belgium,2007-11-01,102.3506
BEL,Belgium,2007-12-01,102.3825
BEL,Belgium,2008-01-01,102.3963
BEL,Belgium,2008-02-01,102.3797
BEL,Belgium,2008-03-01,102.3169
BEL,Belgium,2008-04-01,102.1921
BEL,Belgium,2008-05-01,101.9879
BEL,Belgium,2008-06-01,101.6888
BEL,Belgium,2008-07-01,101.2895
BEL,Belgium,2008-08-01,100.7952
BEL,Belgium,2008-09-01,100.2283
BEL,Belgium,2008-10-01,99.62868
BEL,Belgium,2008-11-01,99.0483
BEL,Belgium,2008-12-01,98.53551
BEL,Belgium,2009-01-01,98.11819
BEL,Belgium,2009-02-01,97.81192
BEL,Belgium,2009-03-01,97.62125
BEL,Belgium,2009-04-01,97.54857
BEL,Belgium,2009-05-01,97.58723
BEL,Belgium,2009-06-01,97.72183
BEL,Belgium,2009-07-01,97.9204
BEL,Belgium,2009-08-01,98.14799
BEL,Belgium,2009-09-01,98.37572
BEL,Belgium,2009-10-01,98.58791
BEL,Belgium,2009-11-01,98.77867
BEL,Belgium,2009-12-01,98.94969
BEL,Belgium,2010-01-01,99.10936
BEL,Belgium,2010-02-01,99.26671
BEL,Belgium,2010-03-01,99.42613
BEL,Belgium,2010-04-01,99.58218
BEL,Belgium,2010-05-01,99.7253
BEL,Belgium,2010-06-01,99.84791
BEL,Belgium,2010-07-01,99.9512
BEL,Belgium,2010-08-01,100.0402
BEL,Belgium,2010-09-01,100.1201
BEL,Belgium,2010-10-01,100.1936
BEL,Belgium,2010-11-01,100.2609
BEL,Belgium,2010-12-01,100.3202
BEL,Belgium,2011-01-01,100.3688
BEL,Belgium,2011-02-01,100.4039
BEL,Belgium,2011-03-01,100.4246
BEL,Belgium,2011-04-01,100.4341
BEL,Belgium,2011-05-01,100.4373
BEL,Belgium,2011-06-01,100.4386
BEL,Belgium,2011-07-01,100.4399
BEL,Belgium,2011-08-01,100.4416
BEL,Belgium,2011-09-01,100.4425
BEL,Belgium,2011-10-01,100.4403
BEL,Belgium,2011-11-01,100.4321
BEL,Belgium,2011-12-01,100.415
BEL,Belgium,2012-01-01,100.3875
BEL,Belgium,2012-02-01,100.3488
BEL,Belgium,2012-03-01,100.3
BEL,Belgium,2012-04-01,100.2452
BEL,Belgium,2012-05-01,100.1882
BEL,Belgium,2012-06-01,100.13
BEL,Belgium,2012-07-01,100.0665
BEL,Belgium,2012-08-01,99.99119
BEL,Belgium,2012-09-01,99.89925
BEL,Belgium,2012-10-01,99.79194
BEL,Belgium,2012-11-01,99.6751
BEL,Belgium,2012-12-01,99.55901
BEL,Belgium,2013-01-01,99.45865
BEL,Belgium,2013-02-01,99.38851
BEL,Belgium,2013-03-01,99.35632
BEL,Belgium,2013-04-01,99.35444
BEL,Belgium,2013-05-01,99.3689
BEL,Belgium,2013-06-01,99.38613
BEL,Belgium,2013-07-01,99.39843
BEL,Belgium,2013-08-01,99.40268
BEL,Belgium,2013-09-01,99.39936
BEL,Belgium,2013-10-01,99.39207
BEL,Belgium,2013-11-01,99.38534
BEL,Belgium,2013-12-01,99.38258
BEL,Belgium,2014-01-01,99.38407
BEL,Belgium,2014-02-01,99.3894
BEL,Belgium,2014-03-01,99.39973
BEL,Belgium,2014-04-01,99.41952
BEL,Belgium,2014-05-01,99.45401
BEL,Belgium,2014-06-01,99.50596
BEL,Belgium,2014-07-01,99.57121
BEL,Belgium,2014-08-01,99.64305
BEL,Belgium,2014-09-01,99.71549
BEL,Belgium,2014-10-01,99.78605
BEL,Belgium,2014-11-01,99.85447
BEL,Belgium,2014-12-01,99.9215
BEL,Belgium,2015-01-01,99.98779
BEL,Belgium,2015-02-01,100.0527
BEL,Belgium,2015-03-01,100.1134
BEL,Belgium,2015-04-01,100.1633
BEL,Belgium,2015-05-01,100.1955
BEL,Belgium,2015-06-01,100.2058
BEL,Belgium,2015-07-01,100.198
BEL,Belgium,2015-08-01,100.1782
BEL,Belgium,2015-09-01,100.1514
BEL,Belgium,2015-10-01,100.1183
BEL,Belgium,2015-11-01,100.0782
BEL,Belgium,2015-12-01,100.032
BEL,Belgium,2016-01-01,99.98656
BEL,Belgium,2016-02-01,99.94962
BEL,Belgium,2016-03-01,99.92585
BEL,Belgium,2016-04-01,99.91159
BEL,Belgium,2016-05-01,99.90067
BEL,Belgium,2016-06-01,99.88938
BEL,Belgium,2016-07-01,99.88137
BEL,Belgium,2016-08-01,99.88348
BEL,Belgium,2016-09-01,99.90147
BEL,Belgium,2016-10-01,99.93507
BEL,Belgium,2016-11-01,99.97987
BEL,Belgium,2016-12-01,100.0281
BEL,Belgium,2017-01-01,100.0687
BEL,Belgium,2017-02-01,100.0904
BEL,Belgium,2017-03-01,100.0855
BEL,Belgium,2017-04-01,100.0548
BEL,Belgium,2017-05-01,100.0051
BEL,Belgium,2017-06-01,99.94796
BEL,Belgium,2017-07-01,99.90067
BEL,Belgium,2017-08-01,99.8796
BEL,Belgium,2017-09-01,99.89368
BEL,Belgium,2017-10-01,99.93565
BEL,Belgium,2017-11-01,99.9916
BEL,Belgium,2017-12-01,100.0485
BEL,Belgium,2018-01-01,100.1007
BEL,Belgium,2018-02-01,100.1475
BEL,Belgium,2018-03-01,100.191
BEL,Belgium,2018-04-01,100.2342
BEL,Belgium,2018-05-01,100.2813
BEL,Belgium,2018-06-01,100.3372
BEL,Belgium,2018-07-01,100.4075
BEL,Belgium,2018-08-01,100.4957
BEL,Belgium,2018-09-01,100.5996
BEL,Belgium,2018-10-01,100.7063
BEL,Belgium,2018-11-01,100.8003
BEL,Belgium,2018-12-01,100.8711
BEL,Belgium,2019-01-01,100.9219
BEL,Belgium,2019-02-01,100.9636
BEL,Belgium,2019-03-01,101.0089
BEL,Belgium,2019-04-01,101.0685
BEL,Belgium,2019-05-01,101.1509
BEL,Belgium,2019-06-01,101.2615
BEL,Belgium,2019-07-01,101.4001
BEL,Belgium,2019-08-01,101.562
BEL,Belgium,2019-09-01,101.7381
BEL,Belgium,2019-10-01,101.9118
BEL,Belgium,2019-11-01,102.0558
BEL,Belgium,2019-12-01,102.1283
BEL,Belgium,2020-01-01,102.072
BEL,Belgium,2020-02-01,101.826
BEL,Belgium,2020-03-01,89.5729
BEL,Belgium,2020-04-01,87.38486
BEL,Belgium,2020-05-01,86.56622
BEL,Belgium,2020-06-01,90.36898
BEL,Belgium,2020-07-01,93.96259
BEL,Belgium,2020-08-01,97.40127
BEL,Belgium,2020-09-01,96.94688
BEL,Belgium,2020-10-01,96.70612
BEL,Belgium,2020-11-01,96.66252
BEL,Belgium,2020-12-01,96.78864
BEL,Belgium,2021-01-01,97.0542
BEL,Belgium,2021-02-01,97.42686
BEL,Belgium,2021-03-01,97.87704
BEL,Belgium,2021-04-01,98.37509
BEL,Belgium,2021-05-01,98.89256
BEL,Belgium,2021-06-01,99.39988
BEL,Belgium,2021-07-01,99.86269
BEL,Belgium,2021-08-01,100.2488
BEL,Belgium,2021-09-01,100.5385
BEL,Belgium,2021-10-01,100.7402
BEL,Belgium,2021-11-01,100.8734
BEL,Belgium,2021-12-01,100.9584
BEL,Belgium,2022-01-01,101.0096
BEL,Belgium,2022-02-01,101.0359
BEL,Belgium,2022-03-01,101.0436
BEL,Belgium,2022-04-01,101.0403
BEL,Belgium,2022-05-01,101.0329
CAN,Canada,1999-08-01,100.618
CAN,Canada,1999-09-01,100.778
CAN,Canada,1999-10-01,100.9491
CAN,Canada,1999-11-01,101.1287
CAN,Canada,1999-12-01,101.3122
CAN,Canada,2000-01-01,101.4909
CAN,Canada,2000-02-01,101.654
CAN,Canada,2000-03-01,101.7915
CAN,Canada,2000-04-01,101.8982
CAN,Canada,2000-05-01,101.9694
CAN,Canada,2000-06-01,102.0
CAN,Canada,2000-07-01,101.9855
CAN,Canada,2000-08-01,101.9227
CAN,Canada,2000-09-01,101.8128
CAN,Canada,2000-10-01,101.6693
CAN,Canada,2000-11-01,101.508
CAN,Canada,2000-12-01,101.3404
CAN,Canada,2001-01-01,101.1683
CAN,Canada,2001-02-01,100.9876
CAN,Canada,2001-03-01,100.7934
CAN,Canada,2001-04-01,100.5847
CAN,Canada,2001-05-01,100.3654
CAN,Canada,2001-06-01,100.145
CAN,Canada,2001-07-01,99.94178
CAN,Canada,2001-08-01,99.77711
CAN,Canada,2001-09-01,99.66936
CAN,Canada,2001-10-01,99.6253
CAN,Canada,2001-11-01,99.64356
CAN,Canada,2001-12-01,99.71373
CAN,Canada,2002-01-01,99.81086
CAN,Canada,2002-02-01,99.90736
CAN,Canada,2002-03-01,99.98299
CAN,Canada,2002-04-01,100.035
CAN,Canada,2002-05-01,100.0688
CAN,Canada,2002-06-01,100.0907
CAN,Canada,2002-07-01,100.1019
CAN,Canada,2002-08-01,100.0997
CAN,Canada,2002-09-01,100.0804
CAN,Canada,2002-10-01,100.0425
CAN,Canada,2002-11-01,99.98423
CAN,Canada,2002-12-01,99.90238
CAN,Canada,2003-01-01,99.79256
CAN,Canada,2003-02-01,99.65166
CAN,Canada,2003-03-01,99.48226
CAN,Canada,2003-04-01,99.29929
CAN,Canada,2003-05-01,99.12227
CAN,Canada,2003-06-01,98.96861
CAN,Canada,2003-07-01,98.84686
CAN,Canada,2003-08-01,98.76056
CAN,Canada,2003-09-01,98.71007
CAN,Canada,2003-10-01,98.69176
CAN,Canada,2003-11-01,98.70226
CAN,Canada,2003-12-01,98.74042
CAN,Canada,2004-01-01,98.80724
CAN,Canada,2004-02-01,98.90475
CAN,Canada,2004-03-01,99.03282
CAN,Canada,2004-04-01,99.18386
CAN,Canada,2004-05-01,99.34643
CAN,Canada,2004-06-01,99.50729
CAN,Canada,2004-07-01,99.65266
CAN,Canada,2004-08-01,99.76975
CAN,Canada,2004-09-01,99.84952
CAN,Canada,2004-10-01,99.89146
CAN,Canada,2004-11-01,99.90045
CAN,Canada,2004-12-01,99.88628
CAN,Canada,2005-01-01,99.8657
CAN,Canada,2005-02-01,99.8575
CAN,Canada,2005-03-01,99.87807
CAN,Canada,2005-04-01,99.93639
CAN,Canada,2005-05-01,100.0361
CAN,Canada,2005-06-01,100.175
CAN,Canada,2005-07-01,100.3416
CAN,Canada,2005-08-01,100.5208
CAN,Canada,2005-09-01,100.6974
CAN,Canada,2005-10-01,100.8596
CAN,Canada,2005-11-01,100.9966
CAN,Canada,2005-12-01,101.099
CAN,Canada,2006-01-01,101.1592
CAN,Canada,2006-02-01,101.1725
CAN,Canada,2006-03-01,101.1395
CAN,Canada,2006-04-01,101.0731
CAN,Canada,2006-05-01,100.9908
