rdate,exp,cpi,yy,cpi_pct,exp_pct,cpi_mean4,cpi_std4,exp_mean4,exp_std4,exp_z,cpi_z,exp_inc,cpi_inc,cycle
2009-10-01,75.55,84.235,2009,-0.002652174427828946,-0.0029035238220931348,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,-0.08172085034290202,-1.4421269896676006,0,0,-2
2009-11-01,79.84,84.384,2009,0.0017688609247936693,0.056783587028458093,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,0.5936489520940772,-0.21934512707410841,1,0,1
2009-12-01,75.3,84.682,2009,0.0035314751611679185,-0.05686372745490986,0.00256191534511632,0.0036155552252351056,0.004318714180875989,0.08837693162350238,-0.6922897243868036,0.2681634647106107,0,1,-1
2010-01-01,71.87,85.351,2010,0.007900144068397008,-0.045551128818061004,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,-0.5950982985727702,1.584174295508653,0,1,-1
2010-02-01,70.33,85.523,2010,0.002015207789012319,-0.021427577570613643,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,-0.3324545525483653,-0.17416430076125697,0,0,-2
2010-03-01,84.77,85.696,2010,0.002022847655016813,0.20531778757287067,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,2.1362222804804314,-0.17188161312824204,1,0,1
2010-04-01,87.39,86.041,2010,0.004025858849888042,0.03090716055208209,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,0.23733683209304435,0.42659077900971304,1,1,2
2010-05-01,85.98,86.128,2010,0.001011145849072026,-0.016134569172674196,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,-0.27482723478267973,-0.4741642970615143,0,0,-2
2010-06-01,88.81,86.041,2010,-0.0010101244659111996,0.03291463130960692,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,0.2591930519498352,-1.0780922649444982,1,0,1
2010-07-01,89.69,86.214,2010,0.002010669332062731,0.009908794054723558,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,0.008718351310983422,-0.17552032972114975,1,0,1
2010-08-01,84.74,86.647,2010,0.005022386155380865,-0.05519009923068352,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,-0.7000420222816691,0.7243395294291642,0,1,-1
2010-09-01,86.61,87.337,2010,0.007963345528408272,0.022067500590040146,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,0.14109555392475168,1.6030580286881795,1,1,2
2010-10-01,95.94,87.337,2010,0.0,0.10772428126082434,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,1.0736787178627787,-0.7762808686732885,1,0,1
2010-11-01,94.31,86.906,2010,-0.004934907313051684,-0.016989785282468195,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,-0.2841383499013745,-2.2507637832887504,0,0,-2
2010-12-01,97.91,87.251,2010,0.003969806457551739,0.03817198600360516,0.002598113615169965,0.003346873174409541,0.009108022675898433,0.09184894600614553,0.316432192109881,0.4098430896246224,1,1,2
2011-01-01,93.94,88.288,2011,0.01188525059884693,-0.04054744152793377,0.0027900658156116303,0.0032673887796176183,0.012080549372787795,0.08947896399415993,-0.5881604854539494,2.7836249056041957,0,1,-1
2011-02-01,85.4,88.892,2011,0.006841246828561021,-0.09090909090909083,0.0027900658156116303,0.0032673887796176183,0.012080549372787795,0.08947896399415993,-1.1509927661723989,1.2398833705438321,0,1,-1
2011-03-01,106.04,89.238,2011,0.003892363767268092,0.24168618266978914,0.0027900658156116303,0.0032673887796176183,0.012080549372787795,0.08947896399415993,2.566029187731623,0.33736357256679556,1,1,2
2011-04-01,105.2,89.325,2011,0.0009749209977811812,-0.007921539041870984,0.0027900658156116303,0.0032673887796176183,0.012080549372787795,0.08947896399415993,-0.22353956194624994,-0.5555337733769395,0,0,-2
2011-05-01,104.95,89.497,2011,0.0019255527567869635,-0.002376425855513342,0.0027900658156116303,0.0032673887796176183,0.012080549372787795,0.08947896399415993,-0.16156842438681687,-0.2645883661649351,0,0,-2
2011-06-01,106.09,89.67,2011,0.0019330256880119023,0.010862315388280086,0.0027900658156116303,0.0032673887796176183,0.012080549372787795,0.08947896399415993,-0.013614752899767815,-0.26230123973799874,0,0,-2
